date,state,fips,cases,deaths,daily case,daily death
4/27/2020,Kentucky,21,4146,216,72,5
4/26/2020,Kentucky,21,4074,211,169,3
4/25/2020,Kentucky,21,3905,208,126,5
4/24/2020,Kentucky,21,3779,203,231,9
4/23/2020,Kentucky,21,3548,194,175,9
4/22/2020,Kentucky,21,3373,185,180,13
4/21/2020,Kentucky,21,3193,172,143,17
4/20/2020,Kentucky,21,3050,155,90,6
4/19/2020,Kentucky,21,2960,149,253,4
4/18/2020,Kentucky,21,2707,145,185,5
4/17/2020,Kentucky,21,2522,140,93,9
4/16/2020,Kentucky,21,2429,131,134,7
4/15/2020,Kentucky,21,2295,124,85,9
4/14/2020,Kentucky,21,2210,115,162,9
4/13/2020,Kentucky,21,2048,106,85,8
4/12/2020,Kentucky,21,1963,98,112,4
4/11/2020,Kentucky,21,1851,94,149,4
4/10/2020,Kentucky,21,1702,90,177,6
4/9/2020,Kentucky,21,1525,84,132,11
4/8/2020,Kentucky,21,1393,73,104,7
4/7/2020,Kentucky,21,1289,66,232,14
4/6/2020,Kentucky,21,1057,52,9,8
4/5/2020,Kentucky,21,1048,44,139,4
4/4/2020,Kentucky,21,909,40,147,6
4/3/2020,Kentucky,21,762,34,15,0
4/2/2020,Kentucky,21,747,34,73,14
4/1/2020,Kentucky,21,674,20,84,2
3/31/2020,Kentucky,21,590,18,110,7
3/30/2020,Kentucky,21,480,11,41,2
3/29/2020,Kentucky,21,439,9,45,0
3/28/2020,Kentucky,21,394,9,92,1
3/27/2020,Kentucky,21,302,8,54,3
3/26/2020,Kentucky,21,248,5,50,0
3/25/2020,Kentucky,21,198,5,41,2
3/24/2020,Kentucky,21,157,3,33,0
3/23/2020,Kentucky,21,124,3,21,0
3/22/2020,Kentucky,21,103,3,19,0
3/21/2020,Kentucky,21,84,3,21,1
3/20/2020,Kentucky,21,63,2,16,0
3/19/2020,Kentucky,21,47,2,12,1
3/18/2020,Kentucky,21,35,1,9,0
3/17/2020,Kentucky,21,26,1,4,0
3/16/2020,Kentucky,21,22,1,1,1
3/15/2020,Kentucky,21,21,0,3,0
3/14/2020,Kentucky,21,18,0,7,0
3/13/2020,Kentucky,21,11,0,0,0
3/12/2020,Kentucky,21,11,0,4,0
3/11/2020,Kentucky,21,7,0,0,0
3/10/2020,Kentucky,21,7,0,2,0
3/9/2020,Kentucky,21,5,0,1,0
3/8/2020,Kentucky,21,4,0,3,0
3/7/2020,Kentucky,21,1,0,0,0
3/6/2020,Kentucky,21,1,0,1,0
7/20/2020,Louisiana,22,95002,3572,3186,29
7/19/2020,Louisiana,22,91816,3543,3116,34
7/18/2020,Louisiana,22,88700,3509,0,0
7/17/2020,Louisiana,22,88700,3509,2179,24
7/16/2020,Louisiana,22,86521,3485,2280,24
7/15/2020,Louisiana,22,84241,3461,2091,16
7/14/2020,Louisiana,22,82150,3445,2215,22
7/13/2020,Louisiana,22,79935,3423,1705,7
7/12/2020,Louisiana,22,78230,3416,1319,13
7/11/2020,Louisiana,22,76911,3403,2167,23
7/10/2020,Louisiana,22,74744,3380,2642,25
7/9/2020,Louisiana,22,72102,3355,1843,16
7/8/2020,Louisiana,22,70259,3339,1888,20
7/7/2020,Louisiana,22,68371,3319,1936,23
7/6/2020,Louisiana,22,66435,3296,1101,8
7/5/2020,Louisiana,22,65334,3288,1937,10
7/4/2020,Louisiana,22,63397,3278,0,0
7/3/2020,Louisiana,22,63397,3278,1728,23
7/2/2020,Louisiana,22,61669,3255,1383,17
7/1/2020,Louisiana,22,60286,3238,2083,17
6/30/2020,Louisiana,22,58203,3221,1014,22
6/29/2020,Louisiana,22,57189,3199,840,0
6/28/2020,Louisiana,22,56349,3199,1467,9
6/27/2020,Louisiana,22,54882,3190,0,0
6/26/2020,Louisiana,22,54882,3190,1354,26
6/25/2020,Louisiana,22,53528,3164,938,12
6/24/2020,Louisiana,22,52590,3152,882,18
6/23/2020,Louisiana,22,51708,3134,1356,17
6/22/2020,Louisiana,22,50352,3117,462,12
6/21/2020,Louisiana,22,49890,3105,393,1
6/20/2020,Louisiana,22,49497,3104,250,20
6/19/2020,Louisiana,22,48627,3084,250,15
6/18/2020,Louisiana,22,49506,3069,250,7
6/17/2020,Louisiana,22,48746,3062,928,20
6/16/2020,Louisiana,22,47818,3042,534,24
6/15/2020,Louisiana,22,47284,3018,552,4
6/14/2020,Louisiana,22,46732,3014,336,10
6/13/2020,Louisiana,22,46396,3004,1288,8
6/12/2020,Louisiana,22,45108,2996,523,9
6/11/2020,Louisiana,22,44585,2987,442,19
6/10/2020,Louisiana,22,44143,2968,418,11
6/9/2020,Louisiana,22,43725,2957,562,13
6/8/2020,Louisiana,22,43163,2944,236,8
6/7/2020,Louisiana,22,42927,2936,330,11
6/6/2020,Louisiana,22,42597,2925,497,13
6/5/2020,Louisiana,22,42100,2912,427,29
6/4/2020,Louisiana,22,41673,2883,429,13
6/3/2020,Louisiana,22,41244,2870,387,35
6/2/2020,Louisiana,22,40857,2835,405,34
6/1/2020,Louisiana,22,40452,2801,431,10
5/31/2020,Louisiana,22,40021,2791,339,6
5/30/2020,Louisiana,22,39682,2785,775,19
5/29/2020,Louisiana,22,38907,2766,0,26
5/28/2020,Louisiana,22,38907,2740,213,18
5/27/2020,Louisiana,22,38694,2722,442,21
5/26/2020,Louisiana,22,38252,2701,336,11
5/25/2020,Louisiana,22,37916,2690,623,0
5/24/2020,Louisiana,22,37293,2690,128,7
5/23/2020,Louisiana,22,37165,2683,117,14
5/22/2020,Louisiana,22,37048,2669,421,40
5/21/2020,Louisiana,22,36627,2629,1188,21
5/20/2020,Louisiana,22,35439,2608,278,27
5/19/2020,Louisiana,22,35161,2581,329,18
5/18/2020,Louisiana,22,34832,2563,334,72
5/17/2020,Louisiana,22,34498,2491,315,12
5/16/2020,Louisiana,22,34183,2479,280,31
5/15/2020,Louisiana,22,33903,2448,348,31
5/14/2020,Louisiana,22,33555,2417,827,36
5/13/2020,Louisiana,22,32728,2381,612,34
5/12/2020,Louisiana,22,32116,2347,235,39
5/11/2020,Louisiana,22,31881,2308,208,22
5/10/2020,Louisiana,22,31673,2286,183,19
5/9/2020,Louisiana,22,31490,2267,562,40
5/8/2020,Louisiana,22,30928,2227,203,19
5/7/2020,Louisiana,22,30725,2208,253,41
5/6/2020,Louisiana,22,30472,2167,403,52
5/5/2020,Louisiana,22,30069,2115,323,51
5/4/2020,Louisiana,22,29746,2064,363,52
5/3/2020,Louisiana,22,29383,2012,200,19
5/2/2020,Louisiana,22,29183,1993,429,23
5/1/2020,Louisiana,22,28754,1970,710,65
4/30/2020,Louisiana,22,28044,1905,341,60
4/29/2020,Louisiana,22,27703,1845,374,44
4/28/2020,Louisiana,22,27329,1801,218,61
4/27/2020,Louisiana,22,27111,1740,279,11
4/26/2020,Louisiana,22,26832,1729,261,26
4/25/2020,Louisiana,22,26571,1703,372,43
4/24/2020,Louisiana,22,26199,1660,401,61
4/23/2020,Louisiana,22,25798,1599,481,67
4/22/2020,Louisiana,22,25317,1532,463,127
4/21/2020,Louisiana,22,24854,1405,331,77
4/20/2020,Louisiana,22,24523,1328,595,32
4/19/2020,Louisiana,22,23928,1296,348,29
4/18/2020,Louisiana,22,23580,1267,462,54
4/17/2020,Louisiana,22,23118,1213,586,57
4/16/2020,Louisiana,22,22532,1156,581,53
4/15/2020,Louisiana,22,21951,1103,433,90
4/14/2020,Louisiana,22,21518,1013,502,129
4/13/2020,Louisiana,22,21016,884,421,44
4/12/2020,Louisiana,22,20595,840,581,34
4/11/2020,Louisiana,22,20014,806,761,51
4/10/2020,Louisiana,22,19253,755,970,53
4/9/2020,Louisiana,22,18283,702,1253,50
4/8/2020,Louisiana,22,17030,652,746,70
4/7/2020,Louisiana,22,16284,582,1417,70
4/6/2020,Louisiana,22,14867,512,1853,35
4/5/2020,Louisiana,22,13014,477,514,65
4/4/2020,Louisiana,22,12500,412,2201,42
4/3/2020,Louisiana,22,10299,370,1147,60
4/2/2020,Louisiana,22,9152,310,2728,35
4/1/2020,Louisiana,22,6424,275,1187,35
3/31/2020,Louisiana,22,5237,240,1213,54
3/30/2020,Louisiana,22,4024,186,485,33
3/29/2020,Louisiana,22,3539,153,224,16
3/28/2020,Louisiana,22,3315,137,569,18
3/27/2020,Louisiana,22,2746,119,441,36
3/26/2020,Louisiana,22,2305,83,510,18
3/25/2020,Louisiana,22,1795,65,407,19
3/24/2020,Louisiana,22,1388,46,216,12
3/23/2020,Louisiana,22,1172,34,335,14
3/22/2020,Louisiana,22,837,20,74,4
3/21/2020,Louisiana,22,763,16,226,6
3/20/2020,Louisiana,22,537,10,145,0
3/19/2020,Louisiana,22,392,10,112,3
3/18/2020,Louisiana,22,280,7,84,2
3/17/2020,Louisiana,22,196,5,59,2
3/16/2020,Louisiana,22,137,3,34,1
3/15/2020,Louisiana,22,103,2,26,1
3/14/2020,Louisiana,22,77,1,41,1
3/13/2020,Louisiana,22,36,0,22,0
3/12/2020,Louisiana,22,14,0,1,0
3/11/2020,Louisiana,22,13,0,7,0
3/10/2020,Louisiana,22,6,0,5,0
3/9/2020,Louisiana,22,1,0,0,-117
7/20/2020,Maine,23,3711,117,24,0
7/19/2020,Maine,23,3687,117,41,0
7/18/2020,Maine,23,3646,117,10,2
7/17/2020,Maine,23,3636,115,38,1
7/16/2020,Maine,23,3598,114,20,0
7/15/2020,Maine,23,3578,114,12,0
7/14/2020,Maine,23,3566,114,8,0
7/13/2020,Maine,23,3558,114,19,0
7/12/2020,Maine,23,3539,114,19,2
7/11/2020,Maine,23,3520,112,21,1
7/10/2020,Maine,23,3499,111,13,0
7/9/2020,Maine,23,3486,111,26,1
7/8/2020,Maine,23,3460,110,20,0
7/7/2020,Maine,23,3440,110,17,1
7/6/2020,Maine,23,3423,109,8,0
7/5/2020,Maine,23,3415,109,18,2
7/4/2020,Maine,23,3397,107,24,2
7/3/2020,Maine,23,3373,105,45,0
7/2/2020,Maine,23,3328,105,34,0
7/1/2020,Maine,23,3294,105,41,0
6/30/2020,Maine,23,3253,105,34,0
6/29/2020,Maine,23,3219,105,28,1
6/28/2020,Maine,23,3191,104,37,0
6/27/2020,Maine,23,3154,104,52,1
6/26/2020,Maine,23,3102,103,32,0
6/25/2020,Maine,23,3070,103,53,0
6/24/2020,Maine,23,3017,103,23,1
6/23/2020,Maine,23,2994,102,23,0
6/22/2020,Maine,23,2971,102,14,0
6/21/2020,Maine,23,2957,102,19,0
6/20/2020,Maine,23,2938,102,25,0
6/19/2020,Maine,23,2913,102,35,0
6/18/2020,Maine,23,2878,102,42,0
6/17/2020,Maine,23,2836,102,17,1
6/16/2020,Maine,23,2819,101,9,0
6/15/2020,Maine,23,2810,101,17,1
6/14/2020,Maine,23,2793,100,36,0
6/13/2020,Maine,23,2757,100,36,0
6/12/2020,Maine,23,2721,100,54,0
6/11/2020,Maine,23,2667,100,30,0
6/10/2020,Maine,23,2637,100,31,0
6/9/2020,Maine,23,2606,100,18,1
6/8/2020,Maine,23,2588,99,18,0
6/7/2020,Maine,23,2570,99,46,1
6/6/2020,Maine,23,2524,98,42,0
6/5/2020,Maine,23,2482,98,36,3
6/4/2020,Maine,23,2446,95,28,0
6/3/2020,Maine,23,2418,95,41,1
6/2/2020,Maine,23,2377,94,28,5
6/1/2020,Maine,23,2349,89,24,0
5/31/2020,Maine,23,2325,89,43,0
5/30/2020,Maine,23,2282,89,56,4
5/29/2020,Maine,23,2226,85,37,1
5/28/2020,Maine,23,2189,84,52,3
5/27/2020,Maine,23,2137,81,28,2
5/26/2020,Maine,23,2109,79,35,1
5/25/2020,Maine,23,2074,78,19,0
5/24/2020,Maine,23,2055,78,42,1
5/23/2020,Maine,23,2013,77,65,2
5/22/2020,Maine,23,1948,75,71,2
5/21/2020,Maine,23,1877,73,58,0
5/20/2020,Maine,23,1819,73,78,0
5/19/2020,Maine,23,1741,73,28,2
5/18/2020,Maine,23,1713,71,26,1
5/17/2020,Maine,23,1687,70,39,0
5/16/2020,Maine,23,1648,70,45,1
5/15/2020,Maine,23,1603,69,38,0
5/14/2020,Maine,23,1565,69,50,3
5/13/2020,Maine,23,1515,66,38,1
5/12/2020,Maine,23,1477,65,15,0
5/11/2020,Maine,23,1462,65,26,1
5/10/2020,Maine,23,1436,64,28,0
5/9/2020,Maine,23,1408,64,34,1
5/8/2020,Maine,23,1374,63,44,1
5/7/2020,Maine,23,1330,62,76,0
5/6/2020,Maine,23,1254,62,28,1
5/5/2020,Maine,23,1226,61,21,4
5/4/2020,Maine,23,1205,57,20,0
5/3/2020,Maine,23,1185,57,33,1
5/2/2020,Maine,23,1152,56,29,1
5/1/2020,Maine,23,1123,55,28,2
4/30/2020,Maine,23,1095,53,39,1
4/29/2020,Maine,23,1056,52,16,1
4/28/2020,Maine,23,1040,51,17,0
4/27/2020,Maine,23,1023,51,8,1
4/26/2020,Maine,23,1015,50,25,0
4/25/2020,Maine,23,990,50,25,3
4/24/2020,Maine,23,965,47,28,3
4/23/2020,Maine,23,937,44,30,5
4/22/2020,Maine,23,907,39,19,3
4/21/2020,Maine,23,888,36,13,1
4/20/2020,Maine,23,875,35,8,1
4/19/2020,Maine,23,867,34,20,2
4/18/2020,Maine,23,847,32,20,3
4/17/2020,Maine,23,827,29,31,2
4/16/2020,Maine,23,796,27,26,3
4/15/2020,Maine,23,770,24,36,4
4/14/2020,Maine,23,734,20,36,1
4/13/2020,Maine,23,698,19,65,0
4/12/2020,Maine,23,633,19,17,0
4/11/2020,Maine,23,616,19,30,2
4/10/2020,Maine,23,586,17,26,1
4/9/2020,Maine,23,560,16,23,2
4/8/2020,Maine,23,537,14,18,2
4/7/2020,Maine,23,519,12,20,2
4/6/2020,Maine,23,499,10,29,0
4/5/2020,Maine,23,470,10,14,0
4/4/2020,Maine,23,456,10,24,1
4/3/2020,Maine,23,432,9,56,2
4/2/2020,Maine,23,376,7,32,0
4/1/2020,Maine,23,344,7,41,2
3/31/2020,Maine,23,303,5,28,2
3/30/2020,Maine,23,275,3,22,0
3/29/2020,Maine,23,253,3,42,2
3/28/2020,Maine,23,211,1,43,0
3/27/2020,Maine,23,168,1,13,1
3/26/2020,Maine,23,155,0,13,0
3/25/2020,Maine,23,142,0,24,0
3/24/2020,Maine,23,118,0,11,0
3/23/2020,Maine,23,107,0,18,0
3/22/2020,Maine,23,89,0,19,0
3/21/2020,Maine,23,70,0,13,0
3/20/2020,Maine,23,57,0,5,0
3/19/2020,Maine,23,52,0,9,0
3/18/2020,Maine,23,43,0,11,0
3/17/2020,Maine,23,32,0,15,0
3/16/2020,Maine,23,17,0,5,0
3/15/2020,Maine,23,12,0,9,0
3/14/2020,Maine,23,3,0,1,0
3/13/2020,Maine,23,2,0,1,0
3/12/2020,Maine,23,1,0,1,0
7/20/2020,Maryland,24,79251,3382,553,5
7/19/2020,Maryland,24,78698,3377,925,9
7/18/2020,Maryland,24,77773,3368,832,9
7/17/2020,Maryland,24,76941,3359,704,12
7/16/2020,Maryland,24,76237,3347,661,6
7/15/2020,Maryland,24,75576,3341,740,7
7/14/2020,Maryland,24,74836,3334,712,9
7/13/2020,Maryland,24,74124,3325,419,6
7/12/2020,Maryland,24,73705,3319,645,9
7/11/2020,Maryland,24,73060,3310,557,7
7/10/2020,Maryland,24,72503,3303,466,15
7/9/2020,Maryland,24,72037,3288,582,13
7/8/2020,Maryland,24,71455,3275,469,9
7/7/2020,Maryland,24,70986,3266,489,20
7/6/2020,Maryland,24,70497,3246,540,3
7/5/2020,Maryland,24,69957,3243,233,7
7/4/2020,Maryland,24,69724,3236,302,13
7/3/2020,Maryland,24,69422,3223,407,11
7/2/2020,Maryland,24,69015,3212,513,7
7/1/2020,Maryland,24,68502,3205,350,15
6/30/2020,Maryland,24,68152,3190,315,15
6/29/2020,Maryland,24,67837,3175,477,7
6/28/2020,Maryland,24,67360,3168,328,11
6/27/2020,Maryland,24,67032,3157,328,15
6/26/2020,Maryland,24,66704,3142,307,13
6/25/2020,Maryland,24,66397,3129,463,21
6/24/2020,Maryland,24,65934,3108,332,16
6/23/2020,Maryland,24,65602,3092,400,18
6/22/2020,Maryland,24,65202,3074,299,8
6/21/2020,Maryland,24,64903,3066,338,14
6/20/2020,Maryland,24,64565,3052,415,22
6/19/2020,Maryland,24,64150,3030,311,14
6/18/2020,Maryland,24,63839,3016,274,20
6/17/2020,Maryland,24,63565,2996,561,14
6/16/2020,Maryland,24,63004,2982,351,35
6/15/2020,Maryland,24,62653,2947,325,8
6/14/2020,Maryland,24,62328,2939,393,13
6/13/2020,Maryland,24,61935,2926,673,26
6/12/2020,Maryland,24,61262,2900,439,25
6/11/2020,Maryland,24,60823,2875,709,31
6/10/2020,Maryland,24,60114,2844,571,33
6/9/2020,Maryland,24,59543,2811,519,35
6/8/2020,Maryland,24,59024,2776,431,27
6/7/2020,Maryland,24,58593,2749,494,9
6/6/2020,Maryland,24,58099,2740,692,38
6/5/2020,Maryland,24,57407,2702,917,34
6/4/2020,Maryland,24,56490,2668,873,27
6/3/2020,Maryland,24,55617,2641,786,44
6/2/2020,Maryland,24,54831,2597,796,45
6/1/2020,Maryland,24,54035,2552,579,20
5/31/2020,Maryland,24,53456,2532,794,23
5/30/2020,Maryland,24,52662,2509,1031,43
5/29/2020,Maryland,24,51631,2466,1297,38
5/28/2020,Maryland,24,50334,2428,1292,36
5/27/2020,Maryland,24,49042,2392,752,59
5/26/2020,Maryland,24,48290,2333,536,31
5/25/2020,Maryland,24,47754,2302,835,25
5/24/2020,Maryland,24,46919,2277,1311,34
5/23/2020,Maryland,24,45608,2243,1069,36
5/22/2020,Maryland,24,44539,2207,894,48
5/21/2020,Maryland,24,43645,2159,1203,36
5/20/2020,Maryland,24,42442,2123,778,42
5/19/2020,Maryland,24,41664,2081,1782,58
5/18/2020,Maryland,24,39882,2023,962,31
5/17/2020,Maryland,24,38920,1992,837,35
5/16/2020,Maryland,24,38083,1957,978,46
5/15/2020,Maryland,24,37105,1911,1084,45
5/14/2020,Maryland,24,36021,1866,1094,57
5/13/2020,Maryland,24,34927,1809,753,53
5/12/2020,Maryland,24,34174,1756,691,73
5/11/2020,Maryland,24,33483,1683,790,39
5/10/2020,Maryland,24,32693,1644,1055,30
5/9/2020,Maryland,24,31638,1614,1046,54
5/8/2020,Maryland,24,30592,1560,1116,57
5/7/2020,Maryland,24,29476,1503,1213,60
5/6/2020,Maryland,24,28263,1443,1046,53
5/5/2020,Maryland,24,27217,1390,708,73
5/4/2020,Maryland,24,26509,1317,948,36
5/3/2020,Maryland,24,25561,1281,993,30
5/2/2020,Maryland,24,24568,1251,1002,59
5/1/2020,Maryland,24,23566,1192,1741,53
4/30/2020,Maryland,24,21825,1139,883,61
4/29/2020,Maryland,24,20942,1078,742,62
4/28/2020,Maryland,24,20200,1016,626,71
4/27/2020,Maryland,24,19574,945,910,35
4/26/2020,Maryland,24,18664,910,820,35
4/25/2020,Maryland,24,17844,875,1151,77
4/24/2020,Maryland,24,16693,798,888,50
4/23/2020,Maryland,24,15805,748,963,50
4/22/2020,Maryland,24,14842,698,581,46
4/21/2020,Maryland,24,14261,652,511,70
4/20/2020,Maryland,24,13750,582,858,34
4/19/2020,Maryland,24,12892,548,513,14
4/18/2020,Maryland,24,12379,534,738,40
4/17/2020,Maryland,24,11641,494,790,35
4/16/2020,Maryland,24,10851,459,755,46
4/15/2020,Maryland,24,10096,413,624,111
4/14/2020,Maryland,24,9472,302,536,40
4/13/2020,Maryland,24,8936,262,711,26
4/12/2020,Maryland,24,8225,236,531,29
4/11/2020,Maryland,24,7694,207,726,35
4/10/2020,Maryland,24,6968,172,783,33
4/9/2020,Maryland,24,6185,139,656,15
4/8/2020,Maryland,24,5529,124,1158,20
4/7/2020,Maryland,24,4371,104,326,12
4/6/2020,Maryland,24,4045,92,436,24
4/5/2020,Maryland,24,3609,68,484,14
4/4/2020,Maryland,24,3125,54,367,12
4/3/2020,Maryland,24,2758,42,427,6
4/2/2020,Maryland,24,2331,36,346,3
4/1/2020,Maryland,24,1985,33,323,15
3/31/2020,Maryland,24,1662,18,247,3
3/30/2020,Maryland,24,1415,15,171,4
3/29/2020,Maryland,24,1244,11,178,1
3/28/2020,Maryland,24,1066,10,276,5
3/27/2020,Maryland,24,790,5,209,1
3/26/2020,Maryland,24,581,4,158,0
3/25/2020,Maryland,24,423,4,74,0
3/24/2020,Maryland,24,349,4,59,1
3/23/2020,Maryland,24,290,3,45,0
3/22/2020,Maryland,24,245,3,50,0
3/21/2020,Maryland,24,195,3,45,1
3/20/2020,Maryland,24,150,2,42,1
3/19/2020,Maryland,24,108,1,23,0
3/18/2020,Maryland,24,85,1,28,1
3/17/2020,Maryland,24,57,0,18,0
3/16/2020,Maryland,24,39,0,7,0
3/15/2020,Maryland,24,32,0,5,0
3/14/2020,Maryland,24,27,0,9,0
3/13/2020,Maryland,24,18,0,5,0
3/12/2020,Maryland,24,13,0,0,0
3/11/2020,Maryland,24,13,0,4,0
3/10/2020,Maryland,24,9,0,3,0
3/9/2020,Maryland,24,6,0,1,0
3/8/2020,Maryland,24,5,0,2,0
3/7/2020,Maryland,24,3,0,0,0
3/6/2020,Maryland,24,3,0,0,0
3/5/2020,Maryland,24,3,0,3,0
7/20/2020,Massachusetts,25,113789,8433,255,2
7/19/2020,Massachusetts,25,113534,8431,296,12
7/18/2020,Massachusetts,25,113238,8419,359,17
7/17/2020,Massachusetts,25,112879,8402,298,22
7/16/2020,Massachusetts,25,112581,8380,234,12
7/15/2020,Massachusetts,25,112347,8368,217,28
7/14/2020,Massachusetts,25,112130,8340,303,10
7/13/2020,Massachusetts,25,111827,8330,230,5
7/12/2020,Massachusetts,25,111597,8325,199,15
7/11/2020,Massachusetts,25,111398,8310,288,14
7/10/2020,Massachusetts,25,111110,8296,213,28
7/9/2020,Massachusetts,25,110897,8268,295,25
7/8/2020,Massachusetts,25,110602,8243,264,30
7/7/2020,Massachusetts,25,110338,8213,201,15
7/6/2020,Massachusetts,25,110137,8198,163,15
7/5/2020,Massachusetts,25,109974,8183,136,11
7/4/2020,Massachusetts,25,109838,8172,210,23
7/3/2020,Massachusetts,25,109628,8149,290,17
7/2/2020,Massachusetts,25,109338,8132,195,51
7/1/2020,Massachusetts,25,109143,8081,261,27
6/30/2020,Massachusetts,25,108882,8054,114,-41
6/29/2020,Massachusetts,25,108768,8095,101,35
6/28/2020,Massachusetts,25,108667,8060,224,20
6/27/2020,Massachusetts,25,108443,8040,373,28
6/26/2020,Massachusetts,25,108070,8012,233,50
6/25/2020,Massachusetts,25,107837,7962,226,25
6/24/2020,Massachusetts,25,107611,7937,172,48
6/23/2020,Massachusetts,25,107439,7889,229,16
6/22/2020,Massachusetts,25,107210,7873,149,16
6/21/2020,Massachusetts,25,107061,7857,125,30
6/20/2020,Massachusetts,25,106936,7827,286,28
6/19/2020,Massachusetts,25,106650,7799,228,30
6/18/2020,Massachusetts,25,106422,7769,271,36
6/17/2020,Massachusetts,25,106151,7733,266,69
6/16/2020,Massachusetts,25,105885,7664,195,18
6/15/2020,Massachusetts,25,105690,7646,87,22
6/14/2020,Massachusetts,25,105603,7624,208,48
6/13/2020,Massachusetts,25,105395,7576,336,38
6/12/2020,Massachusetts,25,105059,7538,392,46
6/11/2020,Massachusetts,25,104667,7492,511,38
6/10/2020,Massachusetts,25,104156,7454,267,46
6/9/2020,Massachusetts,25,103889,7408,263,55
6/8/2020,Massachusetts,25,103626,7353,190,37
6/7/2020,Massachusetts,25,103436,7316,304,27
6/6/2020,Massachusetts,25,103132,7289,575,54
6/5/2020,Massachusetts,25,102557,7235,494,34
6/4/2020,Massachusetts,25,102063,7201,471,49
6/3/2020,Massachusetts,25,101592,7152,429,67
6/2/2020,Massachusetts,25,101163,7085,358,50
6/1/2020,Massachusetts,25,100805,7035,3840,189
5/31/2020,Massachusetts,25,96965,6846,664,78
5/30/2020,Massachusetts,25,96301,6768,789,50
5/29/2020,Massachusetts,25,95512,6718,617,78
5/28/2020,Massachusetts,25,94895,6640,675,93
5/27/2020,Massachusetts,25,94220,6547,527,74
5/26/2020,Massachusetts,25,93693,6473,422,57
5/25/2020,Massachusetts,25,93271,6416,596,44
5/24/2020,Massachusetts,25,92675,6372,1013,68
5/23/2020,Massachusetts,25,91662,6304,773,76
5/22/2020,Massachusetts,25,90889,6228,805,80
5/21/2020,Massachusetts,25,90084,6148,1114,82
5/20/2020,Massachusetts,25,88970,6066,1045,128
5/19/2020,Massachusetts,25,87925,5938,873,76
5/18/2020,Massachusetts,25,87052,5862,1042,65
5/17/2020,Massachusetts,25,86010,5797,1077,92
5/16/2020,Massachusetts,25,84933,5705,1512,113
5/15/2020,Massachusetts,25,83421,5592,1239,110
5/14/2020,Massachusetts,25,82182,5482,1685,167
5/13/2020,Massachusetts,25,80497,5315,1165,174
5/12/2020,Massachusetts,25,79332,5141,870,33
5/11/2020,Massachusetts,25,78462,5108,669,129
5/10/2020,Massachusetts,25,77793,4979,1050,139
5/9/2020,Massachusetts,25,76743,4840,1410,138
5/8/2020,Massachusetts,25,75333,4702,1612,150
5/7/2020,Massachusetts,25,73721,4552,1696,132
5/6/2020,Massachusetts,25,72025,4420,1754,208
5/5/2020,Massachusetts,25,70271,4212,1184,122
5/4/2020,Massachusetts,25,69087,4090,1000,86
5/3/2020,Massachusetts,25,68087,4004,1824,158
5/2/2020,Massachusetts,25,66263,3846,1952,130
5/1/2020,Massachusetts,25,64311,3716,2106,154
4/30/2020,Massachusetts,25,62205,3562,1940,157
4/29/2020,Massachusetts,25,60265,3405,1963,252
4/28/2020,Massachusetts,25,58302,3153,1840,150
4/27/2020,Massachusetts,25,56462,3003,1524,104
4/26/2020,Massachusetts,25,54938,2899,1590,169
4/25/2020,Massachusetts,25,53348,2730,2379,174
4/24/2020,Massachusetts,25,50969,2556,4946,196
4/23/2020,Massachusetts,25,46023,2360,3079,178
4/22/2020,Massachusetts,25,42944,2182,1745,221
4/21/2020,Massachusetts,25,41199,1961,1556,152
4/20/2020,Massachusetts,25,39643,1809,1566,103
4/19/2020,Massachusetts,25,38077,1706,1705,146
4/18/2020,Massachusetts,25,36372,1560,1970,156
4/17/2020,Massachusetts,25,34402,1404,2221,159
4/16/2020,Massachusetts,25,32181,1245,2263,137
4/15/2020,Massachusetts,25,29918,1108,1755,151
4/14/2020,Massachusetts,25,28163,957,1296,113
4/13/2020,Massachusetts,25,26867,844,1392,88
4/12/2020,Massachusetts,25,25475,756,2615,70
4/11/2020,Massachusetts,25,22860,686,1886,87
4/10/2020,Massachusetts,25,20974,599,2033,96
4/9/2020,Massachusetts,25,18941,503,2151,70
4/8/2020,Massachusetts,25,16790,433,1588,77
4/7/2020,Massachusetts,25,15202,356,1365,96
4/6/2020,Massachusetts,25,13837,260,1337,29
4/5/2020,Massachusetts,25,12500,231,764,15
4/4/2020,Massachusetts,25,11736,216,1334,24
4/3/2020,Massachusetts,25,10402,192,1436,38
4/2/2020,Massachusetts,25,8966,154,1228,32
4/1/2020,Massachusetts,25,7738,122,1118,33
3/31/2020,Massachusetts,25,6620,89,868,33
3/30/2020,Massachusetts,25,5752,56,797,8
3/29/2020,Massachusetts,25,4955,48,698,4
3/28/2020,Massachusetts,25,4257,44,1017,9
3/27/2020,Massachusetts,25,3240,35,823,10
3/26/2020,Massachusetts,25,2417,25,579,10
3/25/2020,Massachusetts,25,1838,15,679,4
3/24/2020,Massachusetts,25,1159,11,382,2
3/23/2020,Massachusetts,25,777,9,131,4
3/22/2020,Massachusetts,25,646,5,121,3
3/21/2020,Massachusetts,25,525,2,112,1
3/20/2020,Massachusetts,25,413,1,85,1
3/19/2020,Massachusetts,25,328,0,72,0
3/18/2020,Massachusetts,25,256,0,38,0
3/17/2020,Massachusetts,25,218,0,21,0
